inj_id,layer_injected,weight_coords,bit_to_change,desired_size,top_one_correct,masked,non_critical,critical
6468,encoder.layers.encoder_layer_7.mlp.3.weight, 140  1963 ,27,1101,1035,0,1101,0
6469,encoder.layers.encoder_layer_7.mlp.3.weight, 357  202 ,18,1101,1035,0,1101,0
6470,encoder.layers.encoder_layer_7.mlp.3.weight, 384  1401 ,19,1101,1035,0,1101,0
6471,encoder.layers.encoder_layer_7.mlp.3.weight, 591  1135 ,6,1101,1035,0,1101,0
6472,encoder.layers.encoder_layer_7.mlp.3.weight, 241  2658 ,2,1101,1035,0,1101,0
6473,encoder.layers.encoder_layer_7.mlp.3.weight, 729  1386 ,10,1101,1035,0,1101,0
6474,encoder.layers.encoder_layer_7.mlp.3.weight, 334  1428 ,21,1101,1035,0,1101,0
6475,encoder.layers.encoder_layer_7.mlp.3.weight, 494  2310 ,29,1101,1035,0,1101,0
6476,encoder.layers.encoder_layer_7.mlp.3.weight, 299  2678 ,30,1101,41,0,41,1060
6477,encoder.layers.encoder_layer_7.mlp.3.weight, 713  452 ,6,1101,1035,0,1101,0
6478,encoder.layers.encoder_layer_7.mlp.3.weight, 763  1298 ,28,1101,1035,0,1101,0
6479,encoder.layers.encoder_layer_7.mlp.3.weight, 468  2258 ,7,1101,1035,0,1101,0
6480,encoder.layers.encoder_layer_7.mlp.3.weight, 150  2006 ,27,1101,1035,0,1101,0
6481,encoder.layers.encoder_layer_7.mlp.3.weight, 734  2239 ,25,1101,1035,0,1101,0
6482,encoder.layers.encoder_layer_7.mlp.3.weight, 459  1076 ,8,1101,1035,0,1101,0
6483,encoder.layers.encoder_layer_7.mlp.3.weight, 700  2561 ,11,1101,1035,0,1101,0
6484,encoder.layers.encoder_layer_7.mlp.3.weight, 20  2250 ,23,1101,1035,0,1101,0
6485,encoder.layers.encoder_layer_7.mlp.3.weight, 590  1577 ,3,1101,1035,0,1101,0
6486,encoder.layers.encoder_layer_7.mlp.3.weight, 430  1917 ,5,1101,1035,0,1101,0
6487,encoder.layers.encoder_layer_7.mlp.3.weight, 544  2159 ,0,1101,1035,0,1101,0
6488,encoder.layers.encoder_layer_7.mlp.3.weight, 43  1656 ,6,1101,1035,0,1101,0
6489,encoder.layers.encoder_layer_7.mlp.3.weight, 122  865 ,21,1101,1035,0,1101,0
6490,encoder.layers.encoder_layer_7.mlp.3.weight, 593  1824 ,2,1101,1035,0,1101,0
6491,encoder.layers.encoder_layer_7.mlp.3.weight, 219  1528 ,2,1101,1035,0,1101,0
6492,encoder.layers.encoder_layer_7.mlp.3.weight, 709  1035 ,23,1101,1035,0,1101,0
6493,encoder.layers.encoder_layer_7.mlp.3.weight, 37  757 ,3,1101,1035,0,1101,0
6494,encoder.layers.encoder_layer_7.mlp.3.weight, 579  1069 ,20,1101,1035,0,1101,0
6495,encoder.layers.encoder_layer_7.mlp.3.weight, 132  2477 ,29,1101,1035,0,1101,0
6496,encoder.layers.encoder_layer_7.mlp.3.weight, 378  1841 ,31,1101,1035,0,1101,0
6497,encoder.layers.encoder_layer_7.mlp.3.weight, 381  2889 ,16,1101,1035,0,1101,0
6498,encoder.layers.encoder_layer_7.mlp.3.weight, 576  2220 ,12,1101,1035,0,1101,0
6499,encoder.layers.encoder_layer_7.mlp.3.weight, 141  1352 ,19,1101,1035,0,1101,0
6500,encoder.layers.encoder_layer_7.mlp.3.weight, 95  2712 ,3,1101,1035,0,1101,0
6501,encoder.layers.encoder_layer_7.mlp.3.weight, 485  1758 ,24,1101,1035,0,1101,0
6502,encoder.layers.encoder_layer_7.mlp.3.weight, 0  17 ,15,1101,1035,0,1101,0
6503,encoder.layers.encoder_layer_7.mlp.3.weight, 549  1318 ,15,1101,1035,0,1101,0
6504,encoder.layers.encoder_layer_7.mlp.3.weight, 51  2079 ,19,1101,1035,0,1101,0
6505,encoder.layers.encoder_layer_7.mlp.3.weight, 598  2376 ,31,1101,1035,0,1101,0
6506,encoder.layers.encoder_layer_7.mlp.3.weight, 299  1107 ,12,1101,1035,0,1101,0
6507,encoder.layers.encoder_layer_7.mlp.3.weight, 310  984 ,30,1101,46,0,46,1055
6508,encoder.layers.encoder_layer_7.mlp.3.weight, 352  2250 ,24,1101,1035,0,1101,0
6509,encoder.layers.encoder_layer_7.mlp.3.weight, 281  602 ,4,1101,1035,0,1101,0
6510,encoder.layers.encoder_layer_7.mlp.3.weight, 435  1731 ,1,1101,1035,0,1101,0
6511,encoder.layers.encoder_layer_7.mlp.3.weight, 224  625 ,1,1101,1035,0,1101,0
6512,encoder.layers.encoder_layer_7.mlp.3.weight, 296  2494 ,14,1101,1035,0,1101,0
6513,encoder.layers.encoder_layer_7.mlp.3.weight, 394  1413 ,8,1101,1035,0,1101,0
6514,encoder.layers.encoder_layer_7.mlp.3.weight, 248  75 ,5,1101,1035,0,1101,0
6515,encoder.layers.encoder_layer_7.mlp.3.weight, 101  1526 ,8,1101,1035,0,1101,0
6516,encoder.layers.encoder_layer_7.mlp.3.weight, 307  2865 ,20,1101,1035,0,1101,0
6517,encoder.layers.encoder_layer_7.mlp.3.weight, 347  2090 ,5,1101,1035,0,1101,0
6518,encoder.layers.encoder_layer_7.mlp.3.weight, 338  2392 ,24,1101,1035,0,1101,0
6519,encoder.layers.encoder_layer_7.mlp.3.weight, 644  2183 ,22,1101,1035,0,1101,0
6520,encoder.layers.encoder_layer_7.mlp.3.weight, 447  2969 ,16,1101,1035,0,1101,0
6521,encoder.layers.encoder_layer_7.mlp.3.weight, 88  2855 ,9,1101,1035,0,1101,0
6522,encoder.layers.encoder_layer_7.mlp.3.weight, 464  2056 ,24,1101,1035,0,1101,0
6523,encoder.layers.encoder_layer_7.mlp.3.weight, 494  1130 ,4,1101,1035,0,1101,0
6524,encoder.layers.encoder_layer_7.mlp.3.weight, 81  1823 ,28,1101,1035,0,1101,0
6525,encoder.layers.encoder_layer_7.mlp.3.weight, 110  63 ,2,1101,1035,0,1101,0
6526,encoder.layers.encoder_layer_7.mlp.3.weight, 7  66 ,8,1101,1035,0,1101,0
6527,encoder.layers.encoder_layer_7.mlp.3.weight, 501  1390 ,17,1101,1035,0,1101,0
6528,encoder.layers.encoder_layer_7.mlp.3.weight, 67  1837 ,28,1101,1035,0,1101,0
6529,encoder.layers.encoder_layer_7.mlp.3.weight, 142  1323 ,12,1101,1035,0,1101,0
6530,encoder.layers.encoder_layer_7.mlp.3.weight, 742  403 ,4,1101,1035,0,1101,0
6531,encoder.layers.encoder_layer_7.mlp.3.weight, 234  2302 ,8,1101,1035,0,1101,0
6532,encoder.layers.encoder_layer_7.mlp.3.weight, 333  2035 ,30,1101,41,0,41,1060
6533,encoder.layers.encoder_layer_7.mlp.3.weight, 373  550 ,26,1101,1035,0,1101,0
6534,encoder.layers.encoder_layer_7.mlp.3.weight, 304  917 ,7,1101,1035,0,1101,0
6535,encoder.layers.encoder_layer_7.mlp.3.weight, 576  23 ,3,1101,1035,0,1101,0
6536,encoder.layers.encoder_layer_7.mlp.3.weight, 269  1507 ,24,1101,1035,0,1101,0
6537,encoder.layers.encoder_layer_7.mlp.3.weight, 369  76 ,28,1101,1035,0,1101,0
6538,encoder.layers.encoder_layer_7.mlp.3.weight, 428  316 ,3,1101,1035,0,1101,0
6539,encoder.layers.encoder_layer_7.mlp.3.weight, 335  2882 ,28,1101,1035,0,1101,0
6540,encoder.layers.encoder_layer_7.mlp.3.weight, 702  381 ,0,1101,1035,0,1101,0
6541,encoder.layers.encoder_layer_7.mlp.3.weight, 755  800 ,16,1101,1035,0,1101,0
6542,encoder.layers.encoder_layer_7.mlp.3.weight, 541  544 ,18,1101,1035,0,1101,0
6543,encoder.layers.encoder_layer_7.mlp.3.weight, 562  1971 ,13,1101,1035,0,1101,0
6544,encoder.layers.encoder_layer_7.mlp.3.weight, 506  1172 ,14,1101,1035,0,1101,0
6545,encoder.layers.encoder_layer_7.mlp.3.weight, 101  220 ,4,1101,1035,0,1101,0
6546,encoder.layers.encoder_layer_7.mlp.3.weight, 333  371 ,0,1101,1035,0,1101,0
6547,encoder.layers.encoder_layer_7.mlp.3.weight, 147  983 ,24,1101,1035,0,1101,0
6548,encoder.layers.encoder_layer_7.mlp.3.weight, 547  162 ,8,1101,1035,0,1101,0
6549,encoder.layers.encoder_layer_7.mlp.3.weight, 282  1037 ,5,1101,1035,0,1101,0
6550,encoder.layers.encoder_layer_7.mlp.3.weight, 404  2744 ,19,1101,1035,0,1101,0
6551,encoder.layers.encoder_layer_7.mlp.3.weight, 695  1017 ,19,1101,1035,0,1101,0
6552,encoder.layers.encoder_layer_7.mlp.3.weight, 96  992 ,29,1101,1035,0,1101,0
6553,encoder.layers.encoder_layer_7.mlp.3.weight, 205  2817 ,17,1101,1035,0,1101,0
6554,encoder.layers.encoder_layer_7.mlp.3.weight, 37  661 ,21,1101,1035,0,1101,0
6555,encoder.layers.encoder_layer_7.mlp.3.weight, 437  2301 ,23,1101,1035,0,1101,0
6556,encoder.layers.encoder_layer_7.mlp.3.weight, 243  1082 ,4,1101,1035,0,1101,0
6557,encoder.layers.encoder_layer_7.mlp.3.weight, 92  834 ,27,1101,1035,0,1101,0
6558,encoder.layers.encoder_layer_7.mlp.3.weight, 516  1545 ,3,1101,1035,0,1101,0
6559,encoder.layers.encoder_layer_7.mlp.3.weight, 678  2500 ,21,1101,1035,0,1101,0
6560,encoder.layers.encoder_layer_7.mlp.3.weight, 38  1207 ,19,1101,1035,0,1101,0
6561,encoder.layers.encoder_layer_7.mlp.3.weight, 58  1368 ,17,1101,1035,0,1101,0
6562,encoder.layers.encoder_layer_7.mlp.3.weight, 421  2571 ,26,1101,1035,0,1101,0
6563,encoder.layers.encoder_layer_7.mlp.3.weight, 243  862 ,23,1101,1035,0,1101,0
6564,encoder.layers.encoder_layer_7.mlp.3.weight, 320  422 ,0,1101,1035,0,1101,0
6565,encoder.layers.encoder_layer_7.mlp.3.weight, 271  2626 ,15,1101,1035,0,1101,0
6566,encoder.layers.encoder_layer_7.mlp.3.weight, 722  2477 ,19,1101,1035,0,1101,0
6567,encoder.layers.encoder_layer_7.mlp.3.weight, 63  2897 ,12,1101,1035,0,1101,0
6568,encoder.layers.encoder_layer_7.mlp.3.weight, 594  2931 ,25,1101,1035,0,1101,0
6569,encoder.layers.encoder_layer_7.mlp.3.weight, 281  3040 ,17,1101,1035,0,1101,0
6570,encoder.layers.encoder_layer_7.mlp.3.weight, 343  530 ,22,1101,1035,0,1101,0
6571,encoder.layers.encoder_layer_7.mlp.3.weight, 343  2560 ,23,1101,1035,0,1101,0
6572,encoder.layers.encoder_layer_7.mlp.3.weight, 268  346 ,22,1101,1035,0,1101,0
6573,encoder.layers.encoder_layer_7.mlp.3.weight, 581  1258 ,29,1101,1035,0,1101,0
6574,encoder.layers.encoder_layer_7.mlp.3.weight, 92  36 ,23,1101,1035,0,1101,0
6575,encoder.layers.encoder_layer_7.mlp.3.weight, 189  1413 ,8,1101,1035,0,1101,0
6576,encoder.layers.encoder_layer_7.mlp.3.weight, 650  961 ,6,1101,1035,0,1101,0
6577,encoder.layers.encoder_layer_7.mlp.3.weight, 266  2625 ,13,1101,1035,0,1101,0
6578,encoder.layers.encoder_layer_7.mlp.3.weight, 509  1067 ,16,1101,1035,0,1101,0
6579,encoder.layers.encoder_layer_7.mlp.3.weight, 332  1969 ,22,1101,1035,0,1101,0
6580,encoder.layers.encoder_layer_7.mlp.3.weight, 137  770 ,27,1101,1035,0,1101,0
6581,encoder.layers.encoder_layer_7.mlp.3.weight, 105  1257 ,31,1101,1035,0,1101,0
6582,encoder.layers.encoder_layer_7.mlp.3.weight, 178  1510 ,5,1101,1035,0,1101,0
6583,encoder.layers.encoder_layer_7.mlp.3.weight, 329  354 ,17,1101,1035,0,1101,0
6584,encoder.layers.encoder_layer_7.mlp.3.weight, 86  2954 ,20,1101,1035,0,1101,0
6585,encoder.layers.encoder_layer_7.mlp.3.weight, 506  3038 ,9,1101,1035,0,1101,0
6586,encoder.layers.encoder_layer_7.mlp.3.weight, 260  533 ,3,1101,1035,0,1101,0
6587,encoder.layers.encoder_layer_7.mlp.3.weight, 81  2310 ,22,1101,1035,0,1101,0
6588,encoder.layers.encoder_layer_7.mlp.3.weight, 592  1456 ,24,1101,1035,0,1101,0
6589,encoder.layers.encoder_layer_7.mlp.3.weight, 466  2056 ,30,1101,41,0,41,1060
6590,encoder.layers.encoder_layer_7.mlp.3.weight, 192  250 ,9,1101,1035,0,1101,0
6591,encoder.layers.encoder_layer_7.mlp.3.weight, 150  2706 ,9,1101,1035,0,1101,0
6592,encoder.layers.encoder_layer_7.mlp.3.weight, 555  209 ,1,1101,1035,0,1101,0
6593,encoder.layers.encoder_layer_7.mlp.3.weight, 752  7 ,18,1101,1035,0,1101,0
6594,encoder.layers.encoder_layer_7.mlp.3.weight, 433  2108 ,10,1101,1035,0,1101,0
6595,encoder.layers.encoder_layer_7.mlp.3.weight, 628  1354 ,3,1101,1035,0,1101,0
6596,encoder.layers.encoder_layer_7.mlp.3.weight, 536  2317 ,13,1101,1035,0,1101,0
6597,encoder.layers.encoder_layer_7.mlp.3.weight, 323  288 ,6,1101,1035,0,1101,0
6598,encoder.layers.encoder_layer_7.mlp.3.weight, 587  788 ,24,1101,1035,0,1101,0
6599,encoder.layers.encoder_layer_7.mlp.3.weight, 8  2857 ,24,1101,1035,0,1101,0
6600,encoder.layers.encoder_layer_7.mlp.3.weight, 0  1084 ,12,1101,1035,0,1101,0
6601,encoder.layers.encoder_layer_7.mlp.3.weight, 365  1475 ,11,1101,1035,0,1101,0
6602,encoder.layers.encoder_layer_7.mlp.3.weight, 112  984 ,12,1101,1035,0,1101,0
6603,encoder.layers.encoder_layer_7.mlp.3.weight, 640  1511 ,16,1101,1035,0,1101,0
6604,encoder.layers.encoder_layer_7.mlp.3.weight, 199  3015 ,10,1101,1035,0,1101,0
6605,encoder.layers.encoder_layer_7.mlp.3.weight, 43  652 ,5,1101,1035,0,1101,0
6606,encoder.layers.encoder_layer_7.mlp.3.weight, 41  518 ,2,1101,1035,0,1101,0
6607,encoder.layers.encoder_layer_7.mlp.3.weight, 401  2706 ,7,1101,1035,0,1101,0
6608,encoder.layers.encoder_layer_7.mlp.3.weight, 159  81 ,29,1101,1035,0,1101,0
6609,encoder.layers.encoder_layer_7.mlp.3.weight, 208  160 ,5,1101,1035,0,1101,0
6610,encoder.layers.encoder_layer_7.mlp.3.weight, 2  209 ,13,1101,1035,0,1101,0
6611,encoder.layers.encoder_layer_7.mlp.3.weight, 685  632 ,16,1101,1035,0,1101,0
6612,encoder.layers.encoder_layer_7.mlp.3.weight, 543  1900 ,13,1101,1035,0,1101,0
6613,encoder.layers.encoder_layer_7.mlp.3.weight, 524  2600 ,21,1101,1035,0,1101,0
6614,encoder.layers.encoder_layer_7.mlp.3.weight, 305  495 ,27,1101,1035,0,1101,0
6615,encoder.layers.encoder_layer_7.mlp.3.weight, 667  2764 ,15,1101,1035,0,1101,0
6616,encoder.layers.encoder_layer_7.mlp.3.weight, 434  1317 ,14,1101,1035,0,1101,0
6617,encoder.layers.encoder_layer_7.mlp.3.weight, 767  2252 ,12,1101,1035,0,1101,0
6618,encoder.layers.encoder_layer_7.mlp.3.weight, 106  2083 ,6,1101,1035,0,1101,0
6619,encoder.layers.encoder_layer_7.mlp.3.weight, 150  1917 ,29,1101,1035,0,1101,0
6620,encoder.layers.encoder_layer_7.mlp.3.weight, 52  419 ,5,1101,1035,0,1101,0
6621,encoder.layers.encoder_layer_7.mlp.3.weight, 679  2097 ,8,1101,1035,0,1101,0
6622,encoder.layers.encoder_layer_7.mlp.3.weight, 676  2498 ,7,1101,1035,0,1101,0
6623,encoder.layers.encoder_layer_7.mlp.3.weight, 180  2899 ,20,1101,1035,0,1101,0
6624,encoder.layers.encoder_layer_7.mlp.3.weight, 626  193 ,23,1101,1035,0,1101,0
6625,encoder.layers.encoder_layer_7.mlp.3.weight, 207  60 ,29,1101,1035,0,1101,0
6626,encoder.layers.encoder_layer_7.mlp.3.weight, 764  2687 ,15,1101,1035,0,1101,0
6627,encoder.layers.encoder_layer_7.mlp.3.weight, 595  1214 ,12,1101,1035,0,1101,0
6628,encoder.layers.encoder_layer_7.mlp.3.weight, 312  1532 ,0,1101,1035,0,1101,0
6629,encoder.layers.encoder_layer_7.mlp.3.weight, 82  446 ,26,1101,1035,0,1101,0
6630,encoder.layers.encoder_layer_7.mlp.3.weight, 550  2109 ,28,1101,1035,0,1101,0
6631,encoder.layers.encoder_layer_7.mlp.3.weight, 451  146 ,26,1101,1035,0,1101,0
6632,encoder.layers.encoder_layer_7.mlp.3.weight, 313  2775 ,6,1101,1035,0,1101,0
6633,encoder.layers.encoder_layer_7.mlp.3.weight, 651  678 ,28,1101,1035,0,1101,0
6634,encoder.layers.encoder_layer_7.mlp.3.weight, 302  2438 ,11,1101,1035,0,1101,0
6635,encoder.layers.encoder_layer_7.mlp.3.weight, 213  1256 ,25,1101,1035,0,1101,0
6636,encoder.layers.encoder_layer_7.mlp.3.weight, 752  2529 ,25,1101,1035,0,1101,0
6637,encoder.layers.encoder_layer_7.mlp.3.weight, 395  1193 ,18,1101,1035,0,1101,0
6638,encoder.layers.encoder_layer_7.mlp.3.weight, 480  323 ,24,1101,1035,0,1101,0
6639,encoder.layers.encoder_layer_7.mlp.3.weight, 717  333 ,29,1101,1035,0,1101,0
6640,encoder.layers.encoder_layer_7.mlp.3.weight, 605  302 ,10,1101,1035,0,1101,0
6641,encoder.layers.encoder_layer_7.mlp.3.weight, 76  750 ,8,1101,1035,0,1101,0
6642,encoder.layers.encoder_layer_7.mlp.3.weight, 571  2914 ,10,1101,1035,0,1101,0
6643,encoder.layers.encoder_layer_7.mlp.3.weight, 512  2356 ,15,1101,1035,0,1101,0
6644,encoder.layers.encoder_layer_7.mlp.3.weight, 19  2722 ,2,1101,1035,0,1101,0
6645,encoder.layers.encoder_layer_7.mlp.3.weight, 301  588 ,21,1101,1035,0,1101,0
6646,encoder.layers.encoder_layer_7.mlp.3.weight, 676  1903 ,21,1101,1035,0,1101,0
6647,encoder.layers.encoder_layer_7.mlp.3.weight, 592  2415 ,28,1101,1035,0,1101,0
6648,encoder.layers.encoder_layer_7.mlp.3.weight, 312  1422 ,8,1101,1035,0,1101,0
6649,encoder.layers.encoder_layer_7.mlp.3.weight, 465  1253 ,1,1101,1035,0,1101,0
6650,encoder.layers.encoder_layer_7.mlp.3.weight, 359  2135 ,10,1101,1035,0,1101,0
6651,encoder.layers.encoder_layer_7.mlp.3.weight, 387  1836 ,18,1101,1035,0,1101,0
6652,encoder.layers.encoder_layer_7.mlp.3.weight, 105  1538 ,10,1101,1035,0,1101,0
6653,encoder.layers.encoder_layer_7.mlp.3.weight, 61  1209 ,12,1101,1035,0,1101,0
6654,encoder.layers.encoder_layer_7.mlp.3.weight, 604  2772 ,26,1101,1035,0,1101,0
6655,encoder.layers.encoder_layer_7.mlp.3.weight, 110  285 ,29,1101,1035,0,1101,0
6656,encoder.layers.encoder_layer_7.mlp.3.weight, 651  1698 ,3,1101,1035,0,1101,0
6657,encoder.layers.encoder_layer_7.mlp.3.weight, 402  2574 ,20,1101,1035,0,1101,0
6658,encoder.layers.encoder_layer_7.mlp.3.weight, 384  138 ,26,1101,1034,0,1100,1
6659,encoder.layers.encoder_layer_7.mlp.3.weight, 150  34 ,15,1101,1035,0,1101,0
6660,encoder.layers.encoder_layer_7.mlp.3.weight, 560  1193 ,12,1101,1035,0,1101,0
6661,encoder.layers.encoder_layer_7.mlp.3.weight, 358  1947 ,3,1101,1035,0,1101,0
6662,encoder.layers.encoder_layer_7.mlp.3.weight, 410  1065 ,9,1101,1035,0,1101,0
6663,encoder.layers.encoder_layer_7.mlp.3.weight, 443  2804 ,13,1101,1035,0,1101,0
6664,encoder.layers.encoder_layer_7.mlp.3.weight, 74  67 ,21,1101,1035,0,1101,0
6665,encoder.layers.encoder_layer_7.mlp.3.weight, 225  1715 ,0,1101,1035,0,1101,0
6666,encoder.layers.encoder_layer_7.mlp.3.weight, 186  1214 ,14,1101,1035,0,1101,0
6667,encoder.layers.encoder_layer_7.mlp.3.weight, 53  1379 ,1,1101,1035,0,1101,0
6668,encoder.layers.encoder_layer_7.mlp.3.weight, 726  455 ,6,1101,1035,0,1101,0
6669,encoder.layers.encoder_layer_7.mlp.3.weight, 608  2865 ,6,1101,1035,0,1101,0
6670,encoder.layers.encoder_layer_7.mlp.3.weight, 483  1734 ,6,1101,1035,0,1101,0
6671,encoder.layers.encoder_layer_7.mlp.3.weight, 481  1718 ,14,1101,1035,0,1101,0
6672,encoder.layers.encoder_layer_7.mlp.3.weight, 758  745 ,8,1101,1035,0,1101,0
6673,encoder.layers.encoder_layer_7.mlp.3.weight, 652  2530 ,4,1101,1035,0,1101,0
6674,encoder.layers.encoder_layer_7.mlp.3.weight, 289  1870 ,11,1101,1035,0,1101,0
6675,encoder.layers.encoder_layer_7.mlp.3.weight, 10  362 ,6,1101,1035,0,1101,0
6676,encoder.layers.encoder_layer_7.mlp.3.weight, 202  2051 ,3,1101,1035,0,1101,0
6677,encoder.layers.encoder_layer_7.mlp.3.weight, 645  101 ,31,1101,1035,0,1101,0
6678,encoder.layers.encoder_layer_7.mlp.3.weight, 724  2015 ,14,1101,1035,0,1101,0
6679,encoder.layers.encoder_layer_7.mlp.3.weight, 760  2157 ,31,1101,1035,0,1101,0
6680,encoder.layers.encoder_layer_7.mlp.3.weight, 673  2285 ,7,1101,1035,0,1101,0
6681,encoder.layers.encoder_layer_7.mlp.3.weight, 598  298 ,26,1101,1035,0,1101,0
6682,encoder.layers.encoder_layer_7.mlp.3.weight, 434  203 ,26,1101,1035,0,1101,0
6683,encoder.layers.encoder_layer_7.mlp.3.weight, 234  624 ,24,1101,1035,0,1101,0
6684,encoder.layers.encoder_layer_7.mlp.3.weight, 358  2933 ,6,1101,1035,0,1101,0
6685,encoder.layers.encoder_layer_7.mlp.3.weight, 421  1268 ,16,1101,1035,0,1101,0
6686,encoder.layers.encoder_layer_7.mlp.3.weight, 339  1178 ,7,1101,1035,0,1101,0
6687,encoder.layers.encoder_layer_7.mlp.3.weight, 296  2532 ,22,1101,1035,0,1101,0
6688,encoder.layers.encoder_layer_7.mlp.3.weight, 756  1519 ,9,1101,1035,0,1101,0
6689,encoder.layers.encoder_layer_7.mlp.3.weight, 148  310 ,20,1101,1035,0,1101,0
6690,encoder.layers.encoder_layer_7.mlp.3.weight, 12  1225 ,3,1101,1035,0,1101,0
6691,encoder.layers.encoder_layer_7.mlp.3.weight, 354  2392 ,19,1101,1035,0,1101,0
6692,encoder.layers.encoder_layer_7.mlp.3.weight, 131  2019 ,25,1101,1035,0,1101,0
6693,encoder.layers.encoder_layer_7.mlp.3.weight, 232  2687 ,26,1101,1035,0,1101,0
6694,encoder.layers.encoder_layer_7.mlp.3.weight, 717  2892 ,6,1101,1035,0,1101,0
6695,encoder.layers.encoder_layer_7.mlp.3.weight, 172  1859 ,6,1101,1035,0,1101,0
6696,encoder.layers.encoder_layer_7.mlp.3.weight, 130  1252 ,21,1101,1035,0,1101,0
6697,encoder.layers.encoder_layer_7.mlp.3.weight, 648  2116 ,19,1101,1035,0,1101,0
6698,encoder.layers.encoder_layer_7.mlp.3.weight, 75  333 ,5,1101,1035,0,1101,0
6699,encoder.layers.encoder_layer_7.mlp.3.weight, 737  1339 ,27,1101,1035,0,1101,0
6700,encoder.layers.encoder_layer_7.mlp.3.weight, 489  1829 ,22,1101,1035,0,1101,0
6701,encoder.layers.encoder_layer_7.mlp.3.weight, 283  2635 ,6,1101,1035,0,1101,0
6702,encoder.layers.encoder_layer_7.mlp.3.weight, 478  1008 ,5,1101,1035,0,1101,0
6703,encoder.layers.encoder_layer_7.mlp.3.weight, 70  1480 ,14,1101,1035,0,1101,0
6704,encoder.layers.encoder_layer_7.mlp.3.weight, 480  1117 ,11,1101,1035,0,1101,0
6705,encoder.layers.encoder_layer_7.mlp.3.weight, 683  1885 ,22,1101,1035,0,1101,0
6706,encoder.layers.encoder_layer_7.mlp.3.weight, 606  1719 ,23,1101,1035,0,1101,0
6707,encoder.layers.encoder_layer_7.mlp.3.weight, 592  188 ,13,1101,1035,0,1101,0
6708,encoder.layers.encoder_layer_7.mlp.3.weight, 689  533 ,3,1101,1035,0,1101,0
6709,encoder.layers.encoder_layer_7.mlp.3.weight, 755  2594 ,20,1101,1035,0,1101,0
6710,encoder.layers.encoder_layer_7.mlp.3.weight, 233  305 ,3,1101,1035,0,1101,0
6711,encoder.layers.encoder_layer_7.mlp.3.weight, 210  64 ,1,1101,1035,0,1101,0
6712,encoder.layers.encoder_layer_7.mlp.3.weight, 451  657 ,8,1101,1035,0,1101,0
6713,encoder.layers.encoder_layer_7.mlp.3.weight, 232  985 ,14,1101,1035,0,1101,0
6714,encoder.layers.encoder_layer_7.mlp.3.weight, 569  2566 ,25,1101,1035,0,1101,0
6715,encoder.layers.encoder_layer_7.mlp.3.weight, 111  3027 ,28,1101,1035,0,1101,0
6716,encoder.layers.encoder_layer_8.ln_1.weight,523,10,1101,1035,0,1101,0
6717,encoder.layers.encoder_layer_8.self_attention.out_proj.weight, 246  659 ,14,1101,1035,0,1101,0
6718,encoder.layers.encoder_layer_8.self_attention.out_proj.weight, 726  74 ,3,1101,1035,0,1101,0
6719,encoder.layers.encoder_layer_8.self_attention.out_proj.weight, 499  61 ,9,1101,1035,0,1101,0
6720,encoder.layers.encoder_layer_8.self_attention.out_proj.weight, 169  764 ,23,1101,1035,0,1101,0
6721,encoder.layers.encoder_layer_8.self_attention.out_proj.weight, 141  763 ,17,1101,1035,0,1101,0
6722,encoder.layers.encoder_layer_8.self_attention.out_proj.weight, 83  72 ,18,1101,1035,0,1101,0
6723,encoder.layers.encoder_layer_8.self_attention.out_proj.weight, 580  428 ,26,1101,1036,0,1100,1
6724,encoder.layers.encoder_layer_8.self_attention.out_proj.weight, 709  509 ,20,1101,1035,0,1101,0
6725,encoder.layers.encoder_layer_8.self_attention.out_proj.weight, 290  79 ,22,1101,1035,0,1101,0
6726,encoder.layers.encoder_layer_8.self_attention.out_proj.weight, 409  586 ,8,1101,1035,0,1101,0
6727,encoder.layers.encoder_layer_8.self_attention.out_proj.weight, 19  191 ,13,1101,1035,0,1101,0
6728,encoder.layers.encoder_layer_8.self_attention.out_proj.weight, 364  242 ,13,1101,1035,0,1101,0
6729,encoder.layers.encoder_layer_8.self_attention.out_proj.weight, 232  154 ,20,1101,1035,0,1101,0
6730,encoder.layers.encoder_layer_8.self_attention.out_proj.weight, 422  158 ,6,1101,1035,0,1101,0
6731,encoder.layers.encoder_layer_8.self_attention.out_proj.weight, 521  79 ,3,1101,1035,0,1101,0
6732,encoder.layers.encoder_layer_8.self_attention.out_proj.weight, 656  659 ,15,1101,1035,0,1101,0
6733,encoder.layers.encoder_layer_8.self_attention.out_proj.weight, 719  501 ,21,1101,1035,0,1101,0
6734,encoder.layers.encoder_layer_8.self_attention.out_proj.weight, 737  380 ,23,1101,1035,0,1101,0
6735,encoder.layers.encoder_layer_8.self_attention.out_proj.weight, 235  672 ,9,1101,1035,0,1101,0
6736,encoder.layers.encoder_layer_8.self_attention.out_proj.weight, 721  616 ,22,1101,1035,0,1101,0
